case_key,center_id,H,K,budget_tier,token,arch_idx,step,support_mse,validation_wmse,check_wmse,check_mae,check_worst10,cumulative_adaptation_seconds
c1098_h1_k10_bloose,1098,1,10,loose,STRONG_A56,56,0,0.00034873801632784307,0.0007799349259585142,0.0007512275478802621,0.02210426516830921,0.003241561586037278,0.0
c1098_h1_k10_bloose,1098,1,10,loose,STRONG_A56,56,1,0.00033931154757738113,0.0007943375967442989,0.0007658317335881293,0.022319262847304344,0.003297158284112811,0.035785000000032596
c1098_h1_k10_bloose,1098,1,10,loose,STRONG_A56,56,5,0.00031487212982028723,0.000844784255605191,0.0008169334032572806,0.02307850681245327,0.0034808586351573467,0.1710452999999461
c1098_h1_k10_bloose,1098,1,10,loose,STRONG_A56,56,10,0.000300909043289721,0.0008915798971429467,0.0008642587927170098,0.023789091035723686,0.003645162330940366,0.3381828999999925
c1098_h1_k10_bloose,1098,1,10,loose,STRONG_A56,56,20,0.00029161019483581185,0.000944266386795789,0.0009173753787763417,0.024574730545282364,0.0038218554109334946,0.6718630000000303
c1098_h1_k10_bloose,1098,1,10,loose,STRONG_A56,56,50,0.00028352130902931094,0.0009799455292522907,0.0009526173816993833,0.025080855935811996,0.003936410415917635,1.652252900000235
c1098_h1_k20_bloose,1098,1,20,loose,PT_A57,57,0,0.00046010251389816403,0.0008409394067712128,0.0008292571874335408,0.023321665823459625,0.0034638934303075075,0.0
c1098_h1_k20_bloose,1098,1,20,loose,PT_A57,57,1,0.0004403949424158782,0.0008574444218538702,0.0008469783351756632,0.023577550426125526,0.00353677268140018,0.025176900000019486
c1098_h1_k20_bloose,1098,1,20,loose,PT_A57,57,5,0.0003889540384989232,0.0009191019926220179,0.0009122991468757391,0.024550752714276314,0.003801998682320118,0.15380600000003142
c1098_h1_k20_bloose,1098,1,20,loose,PT_A57,57,10,0.0003583357611205429,0.0009803101420402527,0.0009761216933839023,0.025483153760433197,0.004036037717014551,0.28972090000002026
c1098_h1_k20_bloose,1098,1,20,loose,PT_A57,57,20,0.00033402175176888704,0.0010536207119002938,0.0010510653955861926,0.026540035381913185,0.004280987195670605,0.58055800000011
c1098_h1_k20_bloose,1098,1,20,loose,PT_A57,57,50,0.0003022783494088799,0.0011171085061505437,0.001111289719119668,0.027364708483219147,0.004459484945982695,1.4927221999998892
c1098_h1_k20_bloose,1098,1,20,loose,C1_A57,57,0,0.004066260065883398,0.0027119023725390434,0.0029064929112792015,0.04330452159047127,0.012160670012235641,0.0
c1098_h1_k20_bloose,1098,1,20,loose,C1_A57,57,1,0.0036213488783687353,0.002335709985345602,0.002547060139477253,0.040576089173555374,0.010584213770925999,0.02905180000004748
c1098_h1_k20_bloose,1098,1,20,loose,C1_A57,57,5,0.003185003763064742,0.0020355472806841135,0.0022822897881269455,0.03898170590400696,0.009017395786941051,0.1661601000000701
c1098_h1_k20_bloose,1098,1,20,loose,C1_A57,57,10,0.0031468996312469244,0.002043561078608036,0.002301671076565981,0.03926029056310654,0.009031710214912891,0.3331786999999622
c1098_h1_k20_bloose,1098,1,20,loose,C1_A57,57,20,0.003129680175334215,0.0020498447120189667,0.0023110893089324236,0.03936034440994263,0.009068848565220833,0.6165987000001678
c1098_h1_k20_bloose,1098,1,20,loose,C1_A57,57,50,0.0030819701496511698,0.002046701032668352,0.0023099419195204973,0.0393526516854763,0.009066675789654255,1.5504515000005767
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A1,1,0,0.0015670160064473748,0.0023895511403679848,0.002325366949662566,0.039351239800453186,0.009149130433797836,0.0
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A1,1,1,0.0015660697827115655,0.002386064501479268,0.0023221042938530445,0.03932207077741623,0.009137681685388088,0.0020085999999537307
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A1,1,5,0.0015615670708939433,0.0023713395930826664,0.002308287424966693,0.03919564560055733,0.009091454558074474,0.008544499999970867
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A1,1,10,0.0015562224434688687,0.00235349009744823,0.0022915787994861603,0.03904144465923309,0.009035477414727211,0.01597849999996015
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A1,1,20,0.0015463558956980705,0.002321355976164341,0.0022615743800997734,0.038760509341955185,0.00893476139754057,0.030737999999928434
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A1,1,50,0.0015122470213100314,0.00223266938701272,0.0021790945902466774,0.03797798231244087,0.008663905784487724,0.07641640000042571
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A6,6,0,0.0003756209334824234,0.0009384092409163713,0.0010211103362962604,0.02496166154742241,0.004622528329491615,0.0
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A6,6,1,0.00036908761831000447,0.0009248171700164676,0.0010094594908878207,0.024809112772345543,0.004570485092699528,0.0019921000000522326
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A6,6,5,0.00034941089688800275,0.000881448679137975,0.0009728376171551645,0.024342039600014687,0.004397259093821049,0.0087329000000409
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A6,6,10,0.00033470705966465175,0.0008451904868707061,0.0009431195794604719,0.024000514298677444,0.004240510985255241,0.016938499999923806
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A6,6,20,0.00032132453634403646,0.0008060810505412519,0.000912679941393435,0.023712914437055588,0.0040630679577589035,0.03263019999985772
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A6,6,50,0.00031118644983507693,0.0007756620761938393,0.0008923770510591567,0.023591946810483932,0.003921354189515114,0.08206399999983205
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A13,13,0,0.0013268830953165889,0.0019835697021335363,0.0019387634238228202,0.035798557102680206,0.007710314355790615,0.0
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A13,13,1,0.0013253780780360103,0.0019844407215714455,0.0019393885741010308,0.0358002744615078,0.007714204955846071,0.0023205999999618143
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A13,13,5,0.0013174643972888589,0.0019973868038505316,0.0019499186892062426,0.03587118163704872,0.007765654940158129,0.010641700000064702
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A13,13,10,0.0013102814555168152,0.0020124155562371016,0.001962375594303012,0.035953715443611145,0.007828117348253727,0.020802100000082646
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A13,13,20,0.001301561831496656,0.0020436886698007584,0.00198895251378417,0.036142703145742416,0.007951527833938599,0.04074209999998857
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A13,13,50,0.001292500295676291,0.002095908625051379,0.002034258795902133,0.036497440189123154,0.008163869380950928,0.09925690000034137
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A55,55,0,0.0007569584413431585,0.0007488112896680832,0.000738284841645509,0.02235129289329052,0.002906711772084236,0.0
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A55,55,1,0.0007535485783591866,0.0007530946750193834,0.0007419299217872322,0.02240908518433571,0.0029238779097795486,0.029062700000054065
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A55,55,5,0.000742971315048635,0.0007684308802708983,0.0007550623849965632,0.02262040041387081,0.0029880860820412636,0.12855950000005123
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A55,55,10,0.000734038301743567,0.0007834671996533871,0.0007679573609493673,0.022825976833701134,0.0030485268216580153,0.2771428000000924
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A55,55,20,0.0007221241830848157,0.0008021547691896558,0.0007836543954908848,0.023067710921168327,0.0031160369981080294,0.549701000000141
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A55,55,50,0.0006958768935874104,0.0008162217563949525,0.0007927758269943297,0.02319437265396118,0.0031515667214989662,1.4027845999997908
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A56,56,0,0.00022973064915277064,0.0007803980843164027,0.0007610400789417326,0.022282268851995468,0.0032767513766884804,0.0
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A56,56,1,0.00022547591652255505,0.0007900556665845215,0.0007711334619671106,0.022432787343859673,0.0033147900830954313,0.02779940000004899
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A56,56,5,0.00021414113871287555,0.0008231814717873931,0.0008056045044213533,0.022948559373617172,0.003439458552747965,0.1263183000000936
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A56,56,10,0.00020713778212666512,0.0008534772205166519,0.0008369057322852314,0.02342057041823864,0.0035504503175616264,0.2828966000000719
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A56,56,20,0.0002013057965086773,0.0008883767295628786,0.000872504198923707,0.023949138820171356,0.0036733041051775217,0.5704536000001781
c1098_h1_k20_bloose,1098,1,20,loose,STRONG_A56,56,50,0.00019310912466607988,0.0009189401171170175,0.0009019245044328272,0.024378018453717232,0.0037722536362707615,1.3468333000004122
c1098_h4_k10_bloose,1098,4,10,loose,PT_A57,57,0,0.0015115722781047225,0.0009260512888431549,0.0009571991977281868,0.024280080571770668,0.0036248851101845503,0.0
c1098_h4_k10_bloose,1098,4,10,loose,PT_A57,57,1,0.0014335982268676162,0.000921836995985359,0.0009528807713650167,0.024221809580922127,0.003615450346842408,0.025023600000054103
c1098_h4_k10_bloose,1098,4,10,loose,PT_A57,57,5,0.0011742770439013839,0.0009269711445085704,0.0009576019365340471,0.02426949329674244,0.003634945023804903,0.1435106999999789
c1098_h4_k10_bloose,1098,4,10,loose,PT_A57,57,10,0.0009424931486137211,0.0009671375737525523,0.0009972774423658848,0.02477586269378662,0.0037538909818977118,0.301404299999831
c1098_h4_k10_bloose,1098,4,10,loose,PT_A57,57,20,0.0006727572181262076,0.001095493440516293,0.0011247772490605712,0.02640724740922451,0.004153905436396599,0.5662072999997463
c1098_h4_k10_bloose,1098,4,10,loose,PT_A57,57,50,0.00044923112727701664,0.0014328953111544251,0.0014605190372094512,0.03031579777598381,0.005193270742893219,1.3566411999994443
c1098_h4_k10_bloose,1098,4,10,loose,C1_A57,57,0,0.0016639725072309375,0.0030299206264317036,0.0032900129444897175,0.04620923846960068,0.012078295461833477,0.0
c1098_h4_k10_bloose,1098,4,10,loose,C1_A57,57,1,0.0014792506117373705,0.0031021798495203257,0.0033588565420359373,0.0466301292181015,0.012488501146435738,0.02299860000005083
c1098_h4_k10_bloose,1098,4,10,loose,C1_A57,57,5,0.0010019795736297965,0.003438664600253105,0.0036857295781373978,0.048698265105485916,0.014247887767851353,0.12684310000008736
c1098_h4_k10_bloose,1098,4,10,loose,C1_A57,57,10,0.0007338271243497729,0.003835901618003845,0.004076565150171518,0.05120024457573891,0.01597004383802414,0.25474190000022645
c1098_h4_k10_bloose,1098,4,10,loose,C1_A57,57,20,0.0005751279531978071,0.004352496471256018,0.00458830501884222,0.05437687039375305,0.0178217850625515,0.5218648000001167
c1098_h4_k10_bloose,1098,4,10,loose,C1_A57,57,50,0.0005351062281988561,0.004728198982775211,0.004962792620062828,0.05662504956126213,0.019004378467798233,1.3161297000003742
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A1,1,0,0.006522232200950384,0.004676878917962313,0.00457929540425539,0.05600763112306595,0.015664296224713326,0.0
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A1,1,1,0.006460394710302353,0.004665373358875513,0.004566437564790249,0.055950991809368134,0.015620720572769642,0.0022160999999414344
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A1,1,5,0.006219150964170694,0.00462295301258564,0.004518676549196243,0.05575578287243843,0.015455062501132488,0.008334799999943243
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A1,1,10,0.005930887069553137,0.004577677696943283,0.0044668735936284065,0.05556401237845421,0.015294990502297878,0.016019200000073397
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A1,1,20,0.005395954009145498,0.004510824102908373,0.004387446213513613,0.05528990551829338,0.015079938806593418,0.03123420000031274
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A1,1,50,0.004078303929418325,0.0044645341113209724,0.004307004623115063,0.05513998866081238,0.015100947581231594,0.07533470000021225
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A6,6,0,0.0013389895902946591,0.003389776451513171,0.003392096608877182,0.05070732533931732,0.009832723997533321,0.0
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A6,6,1,0.001307010999880731,0.0033361935056746006,0.003340135095641017,0.05024328455328941,0.009727456606924534,0.0025249999999914507
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A6,6,5,0.0011868817964568734,0.0031341633293777704,0.0031426148489117622,0.04845763370394707,0.009326539933681488,0.008777699999996003
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A6,6,10,0.0010529955616220832,0.002906802110373974,0.0029203693848103285,0.04639799892902374,0.008864781819283962,0.01663180000025477
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A6,6,20,0.0008322270005010068,0.0025235593784600496,0.002547871321439743,0.042777594178915024,0.008060104213654995,0.031232600000180355
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A6,6,50,0.0004363115003798157,0.001780626829713583,0.0018487334018573165,0.03530269116163254,0.006397606804966927,0.08006500000021788
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A13,13,0,0.006522232200950384,0.004676878917962313,0.004579294938594103,0.05600763112306595,0.015664294362068176,0.0
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A13,13,1,0.006460394244641066,0.004665373358875513,0.0045664370991289616,0.055950991809368134,0.015620718710124493,0.0024617000000262124
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A13,13,5,0.00621915003284812,0.00462295301258564,0.004518676549196243,0.05575578287243843,0.015455062501132488,0.010381500000107735
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A13,13,10,0.005930886138230562,0.004577677231281996,0.0044668735936284065,0.05556400865316391,0.015294989570975304,0.0204894000000877
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A13,13,20,0.005395952612161636,0.004510823637247086,0.004387446213513613,0.05528990551829338,0.015079938806593418,0.041706200000021454
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A13,13,50,0.004078303463757038,0.00446453457698226,0.00430700508877635,0.05513998866081238,0.015100947581231594,0.10088459999963106
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A55,55,0,0.0006793580832891166,0.0026963013224303722,0.002876053797081113,0.04582234099507332,0.008945180103182793,0.0
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A55,55,1,0.000653290597256273,0.002635597251355648,0.0028138260822743177,0.045211732387542725,0.008816691115498543,0.02485680000006596
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A55,55,5,0.0005700693000108004,0.0024297491181641817,0.002602685708552599,0.043101947754621506,0.008371414616703987,0.14081720000012865
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A55,55,10,0.0005009452579542994,0.002237888751551509,0.0024056793190538883,0.04106053337454796,0.007940094918012619,0.2842633000002479
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A55,55,20,0.00042861662223003805,0.0019954005256295204,0.002156265312805772,0.03833901137113571,0.0073645892553031445,0.5369531000005736
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A55,55,50,0.00037638339563272893,0.0017415714683011174,0.001894150860607624,0.03530314564704895,0.006703073624521494,1.3656864000006408
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A56,56,0,0.0012725169071927667,0.002875932725146413,0.0028818659484386444,0.04503854736685753,0.008880507200956345,0.0
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A56,56,1,0.0012304618721827865,0.0028228529263287783,0.0028282434213906527,0.0445377491414547,0.008757190778851509,0.023803799999996045
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A56,56,5,0.0010816255817189813,0.0026316989678889513,0.002635034965351224,0.04270702973008156,0.008302612230181694,0.12702840000008564
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A56,56,10,0.0009322098339907825,0.002433466026559472,0.0024344639386981726,0.040737830102443695,0.007813045755028725,0.2517789000000903
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A56,56,20,0.0007215462974272668,0.002138477051630616,0.002135440707206726,0.037697963416576385,0.007036155089735985,0.5043837000004032
c1098_h4_k10_bloose,1098,4,10,loose,STRONG_A56,56,50,0.0004407335654832423,0.0016919266199693084,0.0016804727492854,0.03278229758143425,0.005702689290046692,1.3207730999999967
c1098_h4_k20_bloose,1098,4,20,loose,PT_A57,57,0,0.0012042919406667352,0.0009271693415939808,0.0009658639901317656,0.024404169991612434,0.0036248851101845503,0.0
c1098_h4_k20_bloose,1098,4,20,loose,PT_A57,57,1,0.0011566098546609282,0.0009238231577910483,0.0009625088423490524,0.024360662326216698,0.0036140726879239082,0.02465940000001865
c1098_h4_k20_bloose,1098,4,20,loose,PT_A57,57,5,0.000996190938167274,0.000924470426980406,0.0009631084394641221,0.024356164038181305,0.0036102659069001675,0.13024779999989278
c1098_h4_k20_bloose,1098,4,20,loose,PT_A57,57,10,0.0008496320224367082,0.0009472898673266172,0.0009858431294560432,0.024659764021635056,0.0036740200594067574,0.254361700000004
c1098_h4_k20_bloose,1098,4,20,loose,PT_A57,57,20,0.00067234126618132,0.0010261586867272854,0.0010644569993019104,0.02574314922094345,0.003931828308850527,0.5070667999998477
c1098_h4_k20_bloose,1098,4,20,loose,PT_A57,57,50,0.0005050036124885082,0.0012448322959244251,0.0012818158138543367,0.028588969260454178,0.004690377973020077,1.3416015999998763
c1098_h4_k20_bloose,1098,4,20,loose,C1_A57,57,0,0.003690456273034215,0.003039824077859521,0.00323728215880692,0.04581281170248985,0.011964335106313229,0.0
c1098_h4_k20_bloose,1098,4,20,loose,C1_A57,57,1,0.0036562748719006777,0.003002505050972104,0.0032019452191889286,0.0455741360783577,0.011821665801107883,0.02456550000010793
c1098_h4_k20_bloose,1098,4,20,loose,C1_A57,57,5,0.0035631530918180943,0.0029008639976382256,0.0031066734809428453,0.04493246600031853,0.011417516507208347,0.12209700000028079
c1098_h4_k20_bloose,1098,4,20,loose,C1_A57,57,10,0.003504321677610278,0.002837586449459195,0.00304866349324584,0.044554851949214935,0.011166468262672424,0.2789162000003671
c1098_h4_k20_bloose,1098,4,20,loose,C1_A57,57,20,0.0034596824552863836,0.0027941702865064144,0.0030105155892670155,0.044330697506666183,0.010992242023348808,0.5619378000003508
c1098_h4_k20_bloose,1098,4,20,loose,C1_A57,57,50,0.0034269883763045073,0.002782722469419241,0.0030020808335393667,0.04428344964981079,0.010921323671936989,1.4291778000005024
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A1,1,0,0.004507286008447409,0.004686961881816387,0.00459790276363492,0.05615699291229248,0.015664296224713326,0.0
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A1,1,1,0.0044854385778307915,0.004680063109844923,0.00459006754681468,0.056121040135622025,0.015638092532753944,0.0017897999999831882
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A1,1,5,0.004400202538818121,0.004653881769627333,0.004560187458992004,0.05599097162485123,0.015538899227976799,0.008583400000134134
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A1,1,10,0.0042983549647033215,0.004624204710125923,0.004525991156697273,0.055845946073532104,0.015422324649989605,0.01693870000019615
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A1,1,20,0.0041093528270721436,0.004574230872094631,0.004467309452593327,0.05562303960323334,0.015250138007104397,0.032063600000128645
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A1,1,50,0.0036438070237636566,0.0044862981885671616,0.004355727229267359,0.05521579459309578,0.015002855099737644,0.08205350000002909
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A6,6,0,0.001962155569344759,0.0033758252393454313,0.003388708457350731,0.05065026506781578,0.009832723997533321,0.0
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A6,6,1,0.0019050103146582842,0.003301361808553338,0.003316753776744008,0.05000392347574234,0.009682758711278439,0.0023061000000552667
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A6,6,5,0.0016927466494962573,0.0030249226838350296,0.0030480532441288233,0.04754738137125969,0.009118177928030491,0.009314200000062556
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A6,6,10,0.001461384235881269,0.002723422134295106,0.0027547581121325493,0.044765062630176544,0.008479285053908825,0.01830880000011348
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A6,6,20,0.0010954637546092272,0.0022399835288524628,0.002291267504915595,0.040135473012924194,0.007411313243210316,0.034164400000008754
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A6,6,50,0.0005186984199099243,0.0014453670009970665,0.0015578834572806954,0.03213999420404434,0.005411881487816572,0.08362339999985124
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A13,13,0,0.004507285077124834,0.0046869609504938126,0.0045979018323123455,0.05615698918700218,0.015664294362068176,0.0
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A13,13,1,0.004485437646508217,0.004680063109844923,0.00459006754681468,0.056121040135622025,0.015638092532753944,0.00267909999990934
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A13,13,5,0.004400202073156834,0.004653880838304758,0.004560186993330717,0.055990979075431824,0.015538899227976799,0.010704599999940001
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A13,13,10,0.004298354033380747,0.004624204710125923,0.004525990225374699,0.0558459535241127,0.015422322787344456,0.020420499999886488
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A13,13,20,0.004109352361410856,0.004574230872094631,0.004467309452593327,0.05562303960323334,0.015250137075781822,0.041051899999843044
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A13,13,50,0.0036438063252717257,0.0044862981885671616,0.004355727229267359,0.05521579086780548,0.015002855099737644,0.11123740000016369
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A55,55,0,0.0008935807272791862,0.0027067605406045914,0.0028971866704523563,0.046023234724998474,0.008945180103182793,0.0
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A55,55,1,0.0008492721244692802,0.0026218595448881388,0.002810019999742508,0.04517263174057007,0.00876297801733017,0.023631799999975556
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A55,55,5,0.0007084299577400088,0.002336626872420311,0.0025169297587126493,0.042246852070093155,0.00813248660415411,0.15012129999990975
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A55,55,10,0.0005926705780439079,0.002075043972581625,0.0022477374877780676,0.03944208100438118,0.007522808853536844,0.2742100999997774
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A55,55,20,0.00047447913675569,0.001751681906171143,0.001914225984364748,0.03576365485787392,0.0067107887007296085,0.5210706999997683
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A55,55,50,0.0003990850818809122,0.0014249812811613083,0.0015760116511955857,0.03182192146778107,0.005779983010143042,1.420435399999974
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A56,56,0,0.0008539819973520935,0.002884718356654048,0.002898294012993574,0.04519600421190262,0.008880507200956345,0.0
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A56,56,1,0.0008372456068173051,0.002849941374734044,0.0028630502056330442,0.04487565904855728,0.008801596239209175,0.03659410000000207
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A56,56,5,0.0007770916563458741,0.0027218214236199856,0.00273313676007092,0.04368312284350395,0.008506892248988152,0.14222080000013193
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A56,56,10,0.0007147611468099058,0.0025833132676780224,0.002592542441561818,0.042367834597826004,0.008180064149200916,0.28979940000022
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A56,56,20,0.000621215789578855,0.0023627574555575848,0.0023682680912315845,0.04020076245069504,0.007639201357960701,0.5569801000004873
c1098_h4_k20_bloose,1098,4,20,loose,STRONG_A56,56,50,0.00046687107533216476,0.0019706233870238066,0.0019678014796227217,0.036146536469459534,0.0066028437577188015,1.298640500000488
c1099_h1_k10_bmedium,1099,1,10,medium,PT_A57,57,0,0.0040990570560097694,0.006607072427868843,0.006568885408341885,0.06459403783082962,0.02878662943840027,0.0
c1099_h1_k10_bmedium,1099,1,10,medium,PT_A57,57,1,0.004061366897076368,0.006637854501605034,0.006604536436498165,0.06481781601905823,0.028891781345009804,0.024852300000020477
c1099_h1_k10_bmedium,1099,1,10,medium,PT_A57,57,5,0.003941982053220272,0.0067553273402154446,0.006738892290741205,0.06560321897268295,0.029307564720511436,0.148615399999926
c1099_h1_k10_bmedium,1099,1,10,medium,PT_A57,57,10,0.0038377754390239716,0.006882800720632076,0.0068829841911792755,0.06644654273986816,0.02975405380129814,0.3301965000000564
c1099_h1_k10_bmedium,1099,1,10,medium,PT_A57,57,20,0.003695861203595996,0.0070698875933885574,0.007094003725796938,0.06768567115068436,0.03042192943394184,0.5751330999999027
c1099_h1_k10_bmedium,1099,1,10,medium,PT_A57,57,50,0.003402756294235587,0.007345233112573624,0.007412538398057222,0.06953800469636917,0.03149249032139778,1.3451276999996935
c1099_h1_k10_bmedium,1099,1,10,medium,C1_A57,57,0,0.02058574929833412,0.016192929819226265,0.015688510611653328,0.10291607677936554,0.06001364439725876,0.0
c1099_h1_k10_bmedium,1099,1,10,medium,C1_A57,57,1,0.014087565243244171,0.01738663949072361,0.016720063984394073,0.10671920329332352,0.06323253363370895,0.025254500000073676
c1099_h1_k10_bmedium,1099,1,10,medium,C1_A57,57,5,0.004357101395726204,0.024963999167084694,0.02396916039288044,0.12860609591007233,0.08785811066627502,0.12739090000002307
c1099_h1_k10_bmedium,1099,1,10,medium,C1_A57,57,10,0.0025111844297498465,0.030931083485484123,0.02981417439877987,0.14447526633739471,0.10367318242788315,0.2572010000001228
c1099_h1_k10_bmedium,1099,1,10,medium,C1_A57,57,20,0.0022616356145590544,0.03418342396616936,0.033037230372428894,0.15284773707389832,0.11164024472236633,0.496519900000294
c1099_h1_k10_bmedium,1099,1,10,medium,C1_A57,57,50,0.002230500103905797,0.03469502180814743,0.03362024948000908,0.1542728990316391,0.11313249170780182,1.3127557000005936
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A1,1,0,0.004816203843802214,0.009354098699986935,0.00984229240566492,0.08104970306158066,0.0410635769367218,0.0
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A1,1,1,0.004647141322493553,0.009496335871517658,0.009988673031330109,0.08170950412750244,0.04146483168005943,0.0020426000000952627
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A1,1,5,0.004094391595572233,0.010053695179522038,0.010561841540038586,0.08431223034858704,0.04319647699594498,0.0080040000000281
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A1,1,10,0.003572193905711174,0.01075501088052988,0.011282333172857761,0.0874428004026413,0.04539548233151436,0.015332799999896451
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A1,1,20,0.0029113253112882376,0.01200156845152378,0.012562147341668606,0.0925193727016449,0.049301136285066605,0.029186599999661667
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A1,1,50,0.0021414996590465307,0.014952453784644604,0.015587551519274712,0.10384257137775421,0.05825148522853851,0.077177099999858
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A6,6,0,0.010409628041088581,0.007711394689977169,0.008844221010804176,0.07427079975605011,0.03967422619462013,0.0
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A6,6,1,0.009137770161032677,0.007226963527500629,0.008293261751532555,0.07193757593631744,0.03728923201560974,0.004395499999986896
c1099_h1_k10_bmedium,1099,1,10,medium,STRONG_A6,6,5,0.0057998462580144405,0.006678460165858269,0.007562089245766401,0.06896194070577621,0.033205464482307434,0.012309699999946133
